measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2018,29.94232127931941,57.5922166946917,11.143604239902825
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2018,3.0498452134038345,5.49722385489208,1.2965516226001326
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2020,75.14228690125901,86.77165639181433,64.59650409128767
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,2020,17.9077080115206,20.261960524833697,16.119389981983968
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2019,357.75664026468286,409.97808279033046,315.6529072525389
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2020,1076.4665265504123,1223.4362823589063,906.0860954207172
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2019,28.94336345740714,55.59233491061761,11.27412753746481
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2019,3.004889878704398,5.380841733682067,1.275068499418062
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2021,73.19096604562138,85.60648512045044,61.902788183871245
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,2021,17.782433694911514,20.38356576355219,15.970493310921038
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2020,116.88985389775844,255.06376319451306,37.163992893481925
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2020,6.9434558575301555,15.064393206173257,2.2957983656262066
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2020,346.359313745712,393.4109449946366,305.19951320332495
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2020,28.31244529582966,55.58298212767873,11.064463248682555
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2020,2.895242433342149,5.297237320164275,1.2282748705555004
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2021,1033.5163827506158,1189.4148046529415,854.5706102196765
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2021,113.99281012166912,248.83281096820326,37.12411535940379
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2021,6.756800597730735,14.632359945420863,2.2644412790474817
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2019,78.52640696339726,89.47920992359475,66.46288152817117
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Tuberculosis,Rate,2019,18.550435414017926,20.86629459111413,16.820595661454316
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2019,1125.8387539493274,1276.2653728345504,943.0559398837279
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2019,120.81542576389381,261.2567278849157,38.015113516753885
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2019,7.190894176323247,15.772348230995098,2.4511161452867434
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2018,13.343885750478814,21.367041963299584,7.67582639375935
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2018,4.470147494178203,6.953188695993958,2.557318017297396
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2018,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2019,94.93587308362044,107.16412152885785,86.5441377431325
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2018,100.37107973562532,110.26021715831882,91.63998453868945
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2019,12.214718648453701,19.724010514454676,6.948494563948208
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2019,4.194747471769624,6.499648103222813,2.420723638267865
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2019,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2020,11.352098486013501,19.078566172433458,6.520309881894074
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2020,3.8220312969446417,5.949348710732504,2.174498722002744
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2019,17.605360738375026,19.735251322787498,15.747475273796137
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2019,0.7790636022796984,1.6084121791683756,0.32667285849196154
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2019,1253.845073889544,1382.663882500336,1131.9013294346692
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2020,90.31641668421713,100.80841942410798,80.3865808460671
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2021,87.94607374036556,100.04718007457029,79.10219948951305
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2021,11.037596393802986,18.02631865473084,6.326054786273324
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2021,3.7175113009411644,5.938974846651956,2.0644554333847687
DALYs (Disability-Adjusted Life Years),High-middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2020,17.000052311414237,19.201433474410642,15.23452345035078
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2020,0.7516850062444768,1.5650766510951317,0.31257444649280863
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2020,1200.2998363056995,1332.9667929118673,1069.6241760196765
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2021,526.0251626151702,596.4589586840585,457.24878131324107
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2021,50.763413849932306,99.36908516525932,21.27550588172483
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2021,3.4744787219598323,6.434333379224889,1.5110008343786832
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2021,16.883905911200188,19.283507995922076,14.9429367774704
DALYs (Disability-Adjusted Life Years),High SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2021,0.7443287905414903,1.5236940853981875,0.30957078372309504
DALYs (Disability-Adjusted Life Years),Low-middle SDI,Both,Age-standardized,Tuberculosis,Rate,2021,1154.2659934700152,1300.63993993224,1020.3699246094312
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2020,543.905879731847,612.8126044646752,479.5542831301413
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2021,1813.8428271836797,2114.1157843562264,1550.6716932845593
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2020,1887.4814706741963,2205.6317310834243,1616.9785295320837
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2020,51.81970822985878,100.10371550372979,21.556976461360666
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2020,3.570450007941563,6.616069936467929,1.5936245937724896
DALYs (Disability-Adjusted Life Years),Global,Both,Age-standardized,Latent tuberculosis infection,Rate,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2020,162.15551130824247,326.28045307479476,67.05272918426782
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2020,4.732088887438388,10.234387047728747,1.6190916394477777
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2020,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2021,157.60917522837335,316.55011791047974,66.10826799205623
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2021,4.603899958134487,10.132237637999392,1.5908209794788317
DALYs (Disability-Adjusted Life Years),Low SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2021,0.0,0.0,0.0
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Drug-susceptible tuberculosis,Rate,2021,337.2804518909291,391.46879332168265,296.1865701455671
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Multidrug-resistant tuberculosis without extensive drug resistance,Rate,2021,27.93831792715655,55.83145625827815,10.717478517947978
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Extensively drug-resistant tuberculosis,Rate,2021,2.8153300492803885,5.161182011929521,1.1839943893244784
DALYs (Disability-Adjusted Life Years),Middle SDI,Both,Age-standardized,Latent tuberculosis infection,Rate,2021,0.0,0.0,0.0
